iter	Passed	Remaining
3213	430470	105273
3214	430599	105138
3215	430734	105004
3216	430868	104871
3217	430997	104735
3218	431131	104601
3219	431263	104467
3220	431395	104333
3221	431527	104198
3222	431660	104064
3223	431791	103930
3224	431927	103796
3225	432056	103661
3226	432188	103526
3227	432321	103392
3228	432458	103259
3229	432589	103125
3230	432723	102991
3231	432852	102856
3232	432985	102721
3233	433120	102588
3234	433255	102454
3235	433387	102320
3236	433522	102186
3237	433655	102052
3238	433790	101918
3239	433921	101784
3240	434056	101650
3241	434189	101516
3242	434323	101382
3243	434456	101248
3244	434589	101114
3245	434721	100979
3246	434854	100845
3247	434986	100711
3248	435120	100577
3249	435254	100443
3250	435390	100309
3251	435524	100176
3252	435658	100041
3253	435788	99907
3254	435923	99773
3255	436055	99639
3256	436190	99505
3257	436321	99370
3258	436456	99237
3259	436590	99103
3260	436723	98969
3261	436858	98835
3262	436992	98701
3263	437125	98567
3264	437259	98433
3265	437395	98300
3266	437532	98166
3267	437664	98032
3268	437799	97898
3269	437931	97764
3270	438065	97630
3271	438199	97496
3272	438334	97363
3273	438473	97230
3274	438609	97096
3275	438742	96962
3276	438880	96829
3277	439016	96696
3278	439155	96563
3279	439289	96429
3280	439422	96295
3281	439558	96161
3282	439693	96028
3283	439824	95893
3284	439958	95759
3285	440093	95625
3286	440227	95491
3287	440363	95358
3288	440498	95224
3289	440633	95091
3290	440766	94957
3291	440899	94822
3292	441034	94689
3293	441170	94555
3294	441304	94421
3295	441437	94287
3296	441573	94154
3297	441706	94019
3298	441839	93885
3299	441974	93752
3300	442105	93617
3301	442237	93483
3302	442369	93348
3303	442503	93214
3304	442635	93080
3305	442769	92946
3306	442899	92812
3307	443031	92677
3308	443164	92543
3309	443299	92409
3310	443432	92275
3311	443562	92141
3312	443701	92008
3313	443830	91873
3314	443963	91739
3315	444095	91604
3316	444228	91470
3317	444362	91336
3318	444499	91203
3319	444627	91068
3320	444771	90936
3321	444902	90801
3322	445034	90667
3323	445168	90533
3324	445297	90398
3325	445431	90264
3326	445565	90131
3327	445700	89997
3328	445834	89863
3329	445965	89728
3330	446100	89595
3331	446231	89460
3332	446365	89326
3333	446498	89192
3334	446627	89057
3335	446761	88923
3336	446895	88789
3337	447027	88655
3338	447161	88521
3339	447292	88387
3340	447428	88253
3341	447560	88119
3342	447693	87985
3343	447824	87850
3344	447955	87716
3345	448085	87581
3346	448220	87447
3347	448353	87313
3348	448486	87179
3349	448615	87044
3350	448746	86910
3351	448876	86775
3352	449009	86641
3353	449138	86506
3354	449270	86372
3355	449403	86238
3356	449543	86105
3357	449674	85971
3358	449809	85837
3359	449942	85703
3360	450078	85569
3361	450213	85436
3362	450350	85302
3363	450487	85169
3364	450624	85036
3365	450754	84901
3366	450887	84767
3367	451025	84634
3368	451162	84500
3369	451302	84368
3370	451433	84233
3371	451564	84099
3372	451701	83965
3373	451836	83832
3374	451968	83697
3375	452102	83563
3376	452238	83430
3377	452371	83296
3378	452505	83162
3379	452637	83028
3380	452771	82894
3381	452907	82760
3382	453041	82626
3383	453173	82492
3384	453309	82359
3385	453443	82225
3386	453575	82090
3387	453710	81957
3388	453844	81823
3389	453977	81689
3390	454111	81555
3391	454246	81421
3392	454381	81287
3393	454516	81154
3394	454649	81020
3395	454779	80885
3396	454911	80751
3397	455047	80617
3398	455180	80483
3399	455315	80349
3400	455453	80216
3401	455585	80082
3402	455718	79948
3403	455852	79814
3404	455988	79680
3405	456122	79546
3406	456257	79413
3407	456389	79278
3408	456522	79144
3409	456655	79010
3410	456791	78877
3411	456924	78743
3412	457058	78609
3413	457192	78475
3414	457329	78341
3415	457459	78207
3416	457594	78073
3417	457727	77939
3418	457865	77806
3419	457998	77672
3420	458133	77538
3421	458265	77404
3422	458398	77270
3423	458532	77136
3424	458663	77001
3425	458796	76867
3426	458931	76734
3427	459065	76600
3428	459198	76466
3429	459332	76332
3430	459464	76198
3431	459597	76063
3432	459731	75930
3433	459866	75796
3434	460001	75662
3435	460135	75528
3436	460270	75394
3437	460401	75260
3438	460538	75127
3439	460674	74993
3440	460806	74859
3441	460938	74725
3442	461071	74591
3443	461203	74456
3444	461337	74322
3445	461475	74189
3446	461607	74055
3447	461739	73921
3448	461871	73786
3449	462003	73652
3450	462140	73519
3451	462276	73385
3452	462414	73252
3453	462546	73118
3454	462681	72984
3455	462817	72850
3456	462949	72716
3457	463082	72582
3458	463215	72448
3459	463350	72314
3460	463486	72181
3461	463618	72047
3462	463752	71913
3463	463886	71779
3464	464028	71646
3465	464162	71512
3466	464301	71379
3467	464438	71246
3468	464572	71112
3469	464702	70977
3470	464838	70844
3471	464973	70710
3472	465107	70576
3473	465240	70442
3474	465373	70308
3475	465510	70174
3476	465645	70041
3477	465781	69907
3478	465916	69773
3479	466052	69640
3480	466185	69505
3481	466318	69371
3482	466453	69238
3483	466588	69104
3484	466724	68970
3485	466855	68836
3486	466993	68703
3487	467128	68569
3488	467260	68435
3489	467391	68300
3490	467524	68166
3491	467658	68032
3492	467791	67898
3493	467922	67764
3494	468054	67630
3495	468185	67495
3496	468315	67361
3497	468450	67227
3498	468588	67094
3499	468721	66960
3500	468854	66826
3501	468985	66691
3502	469118	66557
3503	469251	66423
3504	469383	66289
3505	469515	66155
3506	469647	66021
3507	469778	65886
3508	469908	65752
3509	470040	65618
3510	470174	65484
3511	470310	65350
3512	470444	65216
3513	470575	65082
3514	470708	64948
3515	470840	64814
3516	470987	64682
3517	471117	64547
3518	471254	64414
3519	471386	64279
3520	471522	64146
3521	471655	64012
3522	471789	63878
3523	471921	63744
3524	472057	63610
3525	472189	63476
3526	472323	63342
3527	472456	63208
3528	472593	63074
3529	472727	62941
3530	472862	62807
3531	472995	62673
3532	473130	62539
3533	473262	62405
3534	473400	62271
3535	473531	62137
3536	473665	62003
3537	473799	61869
3538	473932	61735
3539	474065	61601
3540	474198	61467
3541	474331	61333
3542	474470	61200
3543	474605	61066
3544	474740	60932
3545	474874	60798
3546	475007	60664
3547	475137	60530
3548	475271	60396
3549	475402	60262
3550	475536	60128
3551	475667	59994
3552	475797	59859
3553	475931	59725
3554	476061	59591
3555	476192	59457
3556	476326	59323
3557	476462	59189
3558	476595	59055
3559	476727	58921
3560	476859	58787
3561	476998	58653
3562	477142	58521
3563	477281	58387
3564	477426	58255
3565	477568	58122
3566	477699	57988
3567	477829	57853
3568	477963	57719
3569	478098	57586
3570	478232	57452
3571	478362	57317
3572	478495	57183
3573	478624	57049
3574	478755	56915
3575	478890	56781
3576	479026	56647
3577	479159	56513
3578	479292	56379
3579	479425	56245
3580	479556	56111
3581	479687	55976
3582	479819	55842
3583	479950	55708
3584	480083	55574
3585	480217	55440
3586	480350	55306
3587	480484	55172
3588	480619	55038
3589	480749	54904
3590	480880	54770
3591	481013	54636
3592	481144	54502
3593	481278	54368
3594	481408	54233
3595	481540	54099
3596	481672	53965
3597	481805	53831
3598	481940	53697
3599	482074	53563
3600	482207	53429
3601	482339	53295
3602	482476	53162
3603	482611	53028
3604	482748	52894
3605	482880	52760
3606	483013	52626
3607	483149	52492
3608	483281	52358
3609	483417	52225
3610	483551	52091
3611	483682	51957
3612	483817	51823
3613	483950	51689
3614	484086	51555
3615	484219	51421
3616	484352	51287
3617	484489	51153
3618	484624	51020
3619	484757	50886
3620	484891	50752
3621	485024	50618
3622	485165	50485
3623	485297	50350
3624	485432	50217
3625	485565	50083
3626	485696	49948
3627	485830	49814
3628	485965	49681
3629	486098	49547
3630	486231	49413
3631	486363	49279
3632	486498	49145
3633	486634	49011
3634	486767	48877
3635	486899	48743
3636	487037	48610
3637	487169	48475
3638	487303	48341
3639	487440	48208
3640	487574	48074
3641	487705	47940
3642	487838	47806
3643	487969	47672
3644	488102	47538
3645	488233	47403
3646	488369	47270
3647	488502	47136
3648	488634	47002
3649	488767	46868
3650	488900	46734
3651	489033	46600
3652	489166	46466
3653	489298	46332
3654	489429	46197
3655	489562	46063
3656	489695	45929
3657	489829	45795
3658	489963	45662
3659	490097	45528
3660	490228	45394
3661	490360	45259
3662	490495	45126
3663	490628	44992
3664	490759	44857
3665	490890	44723
3666	491022	44589
3667	491153	44455
3668	491286	44321
3669	491417	44187
3670	491550	44053
3671	491680	43919
3672	491815	43785
3673	491945	43651
3674	492081	43517
3675	492214	43383
3676	492346	43249
3677	492481	43115
3678	492614	42981
3679	492747	42847
3680	492878	42713
3681	493009	42579
3682	493145	42445
3683	493276	42311
3684	493408	42177
3685	493541	42043
3686	493672	41909
3687	493804	41775
3688	493936	41641
3689	494068	41507
3690	494202	41373
3691	494335	41239
3692	494468	41105
3693	494600	40971
3694	494735	40837
3695	494867	40703
3696	495001	40569
3697	495134	40435
3698	495266	40301
3699	495398	40167
3700	495534	40033
3701	495664	39899
3702	495797	39765
3703	495929	39631
3704	496061	39497
3705	496192	39363
3706	496326	39229
3707	496461	39095
3708	496594	38961
3709	496728	38827
3710	496859	38693
3711	496991	38559
3712	497124	38425
3713	497256	38291
3714	497388	38157
3715	497523	38023
3716	497658	37890
3717	497788	37755
3718	497919	37621
3719	498055	37488
3720	498188	37354
3721	498318	37219
3722	498456	37086
3723	498586	36952
3724	498721	36818
3725	498854	36684
3726	498989	36550
3727	499122	36416
3728	499255	36282
3729	499386	36148
3730	499518	36014
3731	499648	35880
3732	499779	35746
3733	499913	35612
3734	500044	35478
3735	500179	35344
3736	500313	35210
3737	500446	35076
3738	500579	34942
3739	500712	34808
3740	500844	34674
3741	500975	34540
3742	501112	34407
3743	501242	34272
3744	501385	34139
3745	501517	34005
3746	501653	33871
3747	501788	33738
3748	501921	33604
3749	502053	33470
3750	502185	33336
3751	502315	33202
3752	502450	33068
3753	502586	32934
3754	502720	32800
3755	502850	32666
3756	502987	32532
3757	503120	32398
3758	503255	32265
3759	503389	32131
3760	503525	31997
3761	503659	31863
3762	503795	31729
3763	503929	31596
3764	504064	31462
3765	504196	31328
3766	504331	31194
3767	504466	31060
3768	504601	30926
3769	504731	30792
3770	504867	30658
3771	505003	30525
3772	505139	30391
3773	505271	30257
3774	505404	30123
3775	505539	29989
3776	505671	29855
3777	505804	29721
3778	505938	29587
3779	506074	29454
3780	506205	29320
3781	506342	29186
3782	506481	29052
3783	506611	28918
3784	506744	28784
3785	506875	28650
3786	507007	28516
3787	507141	28382
3788	507274	28248
3789	507408	28115
3790	507540	27980
3791	507671	27846
3792	507802	27712
3793	507934	27578
3794	508072	27445
3795	508202	27311
3796	508335	27177
3797	508471	27043
3798	508604	26909
3799	508738	26775
3800	508868	26641
3801	509002	26507
3802	509135	26373
3803	509269	26239
3804	509404	26106
3805	509536	25972
3806	509668	25838
3807	509802	25704
3808	509933	25570
3809	510064	25436
3810	510194	25302
3811	510329	25168
3812	510463	25034
3813	510596	24900
3814	510730	24766
3815	510862	24632
3816	510993	24498
3817	511127	24364
3818	511263	24231
3819	511396	24097
3820	511530	23963
3821	511660	23829
3822	511791	23695
3823	511921	23561
3824	512054	23427
3825	512185	23293
3826	512321	23159
3827	512455	23025
3828	512587	22891
3829	512717	22757
3830	512851	22623
3831	512984	22489
3832	513121	22356
3833	513254	22222
3834	513388	22088
3835	513521	21954
3836	513653	21820
3837	513783	21686
3838	513916	21552
3839	514051	21418
3840	514192	21285
3841	514325	21151
3842	514465	21017
3843	514600	20883
3844	514736	20750
3845	514872	20616
3846	515006	20482
3847	515143	20348
3848	515279	20214
3849	515411	20080
3850	515543	19947
3851	515677	19813
3852	515810	19679
3853	515943	19545
3854	516078	19411
3855	516211	19277
3856	516345	19143
3857	516482	19009
3858	516612	18875
3859	516742	18741
3860	516874	18608
3861	517010	18474
3862	517147	18340
3863	517282	18206
3864	517417	18072
3865	517551	17938
3866	517686	17805
3867	517820	17671
3868	517953	17537
3869	518085	17403
3870	518219	17269
3871	518352	17135
3872	518487	17001
3873	518618	16867
3874	518752	16733
3875	518886	16600
3876	519016	16466
3877	519152	16332
3878	519288	16198
3879	519424	16064
3880	519561	15930
3881	519695	15797
3882	519827	15663
3883	519959	15529
3884	520095	15395
3885	520227	15261
3886	520360	15127
3887	520495	14993
3888	520628	14859
3889	520760	14725
3890	520895	14592
3891	521032	14458
3892	521169	14324
3893	521304	14190
3894	521438	14056
3895	521573	13922
3896	521707	13789
3897	521842	13655
3898	521974	13521
3899	522108	13387
3900	522238	13253
3901	522371	13119
3902	522515	12985
3903	522648	12852
3904	522782	12718
3905	522914	12584
3906	523049	12450
3907	523183	12316
3908	523319	12182
3909	523452	12048
3910	523585	11914
3911	523721	11781
3912	523854	11647
3913	523988	11513
3914	524120	11379
3915	524252	11245
3916	524386	11111
3917	524522	10977
3918	524656	10843
3919	524791	10710
3920	524928	10576
3921	525060	10442
3922	525194	10308
3923	525327	10174
3924	525462	10040
3925	525595	9906
3926	525729	9772
3927	525861	9639
3928	525995	9505
3929	526129	9371
3930	526261	9237
3931	526395	9103
3932	526527	8969
3933	526657	8835
3934	526790	8701
3935	526921	8567
3936	527057	8433
3937	527191	8300
3938	527327	8166
3939	527460	8032
3940	527592	7898
3941	527725	7764
3942	527857	7630
3943	527989	7496
3944	528121	7362
3945	528253	7229
3946	528384	7095
3947	528518	6961
3948	528651	6827
3949	528782	6693
3950	528912	6559
3951	529042	6425
3952	529173	6291
3953	529307	6157
3954	529443	6024
3955	529579	5890
3956	529714	5756
3957	529846	5622
3958	529977	5488
3959	530108	5354
3960	530245	5220
3961	530377	5086
3962	530511	4953
3963	530643	4819
3964	530774	4685
3965	530905	4551
3966	531038	4417
3967	531169	4283
3968	531302	4149
3969	531433	4015
3970	531567	3882
3971	531698	3748
3972	531830	3614
3973	531963	3480
3974	532099	3346
3975	532231	3212
3976	532367	3078
3977	532499	2944
3978	532630	2811
3979	532762	2677
3980	532894	2543
3981	533024	2409
3982	533157	2275
3983	533294	2141
3984	533429	2007
3985	533562	1874
3986	533693	1740
3987	533823	1606
3988	533954	1472
3989	534085	1338
3990	534217	1204
3991	534349	1070
3992	534482	936
3993	534612	803
3994	534746	669
3995	534876	535
3996	535008	401
3997	535144	267
3998	535280	133
3999	535413	0
